scenario,step,t,x,y,z,vx,vy,vz,x_used,y_used,z_used,vx_used,vy_used,vz_used,roll,pitch,yaw,p,q,r,ref_x,ref_y,ref_z,err_x,err_y,err_z,err_norm,thrust_cmd,rates_des_x,rates_des_y,rates_des_z,action0,action1,action2,action3,noise_active,dropout_active,dropout_mode,reward
dropout,1265,6.329999999999887,-1.2989150827230804,0.37320151242467225,1.064187649128778,-0.0014461151761148835,0.005430594548337638,-0.0007909110039159206,-1.2989150827230804,0.37320151242467225,1.064187649128778,-0.0014461151761148835,0.005430594548337638,-0.0007909110039159206,0.008564068640367281,-0.008942944002468879,-0.004628071929951879,0.02416826202731055,-0.1233530296745145,-0.06892285100382704,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.0007163966432000013,0.0052579278922937345,-0.01722621156146964,0.018025021348987605,0.2588605877397579,-0.02433429364708594,0.08637272496938472,0.015620400356645615,0.10601962,-0.02323754,0.08247988,0.014916384,False,True,HOV,-0.018013930867848586
dropout,1266,6.334999999999887,-1.298935924904746,0.373249419300872,1.0641914575996394,-0.0023066423403671236,0.004575944608393749,0.0007283920765436593,-1.298935924904746,0.373249419300872,1.0641914575996394,-0.0023066423403671236,0.004575944608393749,0.0007283920765436593,0.007901045962836282,-0.009456293940676501,-0.005318692420566738,-0.0885351365164215,-0.031118875902313582,-0.06950308001388607,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.0006955544615343534,0.005210021016093969,-0.017230020032330984,0.018013930867848586,0.2584442045620219,-0.029263511943119092,0.1011720275146425,0.01839617905015647,0.10222991,-0.027944595,0.09661217,0.017567057,False,True,HOV,-0.018017578124215713
dropout,1267,6.339999999999887,-1.2989659552452555,0.37328903290624527,1.0642083818274872,-0.003237269828030659,0.0037642217007536442,0.0019857840665347504,-1.2989659552452555,0.37328903290624527,1.0642083818274872,-0.003237269828030659,0.0037642217007536442,0.0019857840665347504,0.006306879149877616,-0.009161292912783761,-0.006032838409356478,-0.17990250094943155,0.0466314497601269,-0.07224648763215429,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.0006655241210249407,0.005170407410720723,-0.01724694426017881,0.018017578124215713,0.2580904193730874,-0.02629172417392461,0.1104166978685597,0.02126784510133882,0.09900993,-0.025106747,0.10544018,0.020309296,False,True,HOV,-0.018031299454836607
dropout,1268,6.344999999999887,-1.299005210699025,0.3733215367473089,1.0642338865684,-0.0041517994848909055,0.0030933780664683325,0.0028385178725394374,-1.299005210699025,0.3733215367473089,1.0642338865684,-0.0041517994848909055,0.0030933780664683325,0.0028385178725394374,0.00451204921236546,-0.008785143431373888,-0.006775042941183589,-0.1784793092555629,0.029356874513728405,-0.07485477733954876,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.0006262686672553475,0.0051379035696570985,-0.017272449001091594,0.018031299454836607,0.2578386497206042,-0.02005069673475893,0.11887819124237155,0.02425360083600022,0.09671845,-0.019147005,0.11352031,0.023160484,False,True,HOV,-0.018061065684286177
dropout,1269,6.349999999999887,-1.2990533301450526,0.3733486437662922,1.064274657826628,-0.005028179334379049,0.002598656555953914,0.004364567750442687,-1.2990533301450526,0.3733486437662922,1.064274657826628,-0.005028179334379049,0.002598656555953914,0.004364567750442687,0.0030997664720347584,-0.0084965765487636,-0.007558988732342571,-0.12768520930471955,0.025911550957548563,-0.0799175655475568,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.0005781492212277861,0.005110796550673813,-0.017313220259319584,0.018061065684286177,0.25740365228423107,-0.014763845164373282,0.1276407888346155,0.02740828147246701,0.092759326,-0.014098434,0.121887974,0.02617298,False,True,HOV,-0.018101045594634754
dropout,1270,6.354999999999887,-1.29910991967114,0.37337201829781747,1.0643250191190083,-0.005866485584123316,0.0022611028164874376,0.0052184522602520406,-1.29910991967114,0.37337201829781747,1.0643250191190083,-0.005866485584123316,0.0022611028164874376,0.0052184522602520406,0.0022741898937928898,-0.008039955526729488,-0.008320038741816013,-0.07478042363377843,0.045554346083883264,-0.07378651920199879,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.00052155969514045,0.005087422019148524,-0.017363581551699925,0.018101045594634754,0.25714021693190353,-0.012283198606081801,0.13465942770974432,0.030473281607215318,0.09036166,-0.011729591,0.12859029,0.02909984,False,True,HOV,-0.01814955397277742
dropout,1271,6.359999999999887,-1.2991745802662795,0.3733927698301191,1.064383446716683,-0.00666150459191868,0.0020194813339164284,0.005994227430840933,-1.2991745802662795,0.3733927698301191,1.064383446716683,-0.00666150459191868,0.0020194813339164284,0.005994227430840933,0.001911820345986028,-0.007567201906459577,-0.008981815670556654,-0.023587934416416167,0.052378993553661685,-0.06399827305493754,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.00045689910000090705,0.0050666704868468915,-0.01742200914937464,0.01814955397277742,0.2568935130140722,-0.012355920897802195,0.14108130632142127,0.03314284386135427,0.08811629,-0.011799036,0.13472272,0.031649083,False,True,HOV,-0.0182038678357924
dropout,1272,6.3649999999998865,-1.2992468231020664,0.3734115100514152,1.0644471815828067,-0.007406906143227027,0.0018275951853105698,0.006433043393916678,-1.2992468231020664,0.3734115100514152,1.0644471815828067,-0.007406906143227027,0.0018275951853105698,0.006433043393916678,0.0017554396436543457,-0.0066775086488035365,-0.009537173027990476,-0.01764890186065991,0.0972386431968165,-0.05420421242774017,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.00038465626421402277,0.005047930265550782,-0.017485744015498295,0.0182038678357924,0.25673254936256545,-0.0134806651534913,0.1436148150276489,0.03538811622365953,0.08665128,-0.012873087,0.13714205,0.033793163,False,True,HOV,-0.01825796622478123
dropout,1273,6.369999999999886,-1.2993259221570572,0.37342847201909335,1.064509922500286,-0.008069871060389394,0.0016536999818652829,0.006274476149657313,-1.2993259221570572,0.37342847201909335,1.064509922500286,-0.008069871060389394,0.0016536999818652829,0.006274476149657313,0.0013335033907130363,-0.005528476781171224,-0.010012908303427938,-0.05376080027070419,0.11976946713747852,-0.044704566325301946,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.00030555720922320617,0.00503096829787264,-0.01754848493297767,0.01825796622478123,0.2567283598139918,-0.012264942009778934,0.143110208126245,0.03731608959616795,0.08661315,-0.011712157,0.13666019,0.035634242,False,True,HOV,-0.01831330883238503
dropout,1274,6.374999999999886,-1.2994108636318673,0.3734439102454621,1.0645731685211324,-0.008625255444688564,0.0015116117053030362,0.0062763420994939876,-1.2994108636318673,0.3734439102454621,1.0645731685211324,-0.008625255444688564,0.0015116117053030362,0.0062763420994939876,0.0007445322436555507,-0.004273604727932314,-0.010375416345748746,-0.048335684004561334,0.12427477120037761,-0.033226734585155016,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.000220615734413121,0.005015530071503904,-0.017611730953823956,0.01831330883238503,0.25668188029954103,-0.009314989570279595,0.1404830880592514,0.03879206030631556,0.08619011,-0.00889516,0.13415147,0.03704369,False,True,HOV,-0.018364900843080074
dropout,1275,6.379999999999886,-1.2995004118338593,0.3734583725104237,1.0646318004688584,-0.009054075499268939,0.0014283370247921458,0.005641475253747217,-1.2995004118338593,0.3734583725104237,1.0646318004688584,-0.009054075499268939,0.0014283370247921458,0.005641475253747217,0.0003736826222366031,-0.0029542895459064005,-0.01059177422981246,-0.03053034270851246,0.13122767121979034,-0.017961139184966897,-1.2996314793662804,0.378459440316966,1.0469614375673084,-0.00013106753242109193,0.005001067806542303,-0.017670362901549996,0.018364900843080074,0.2568041220744734,-0.007368735562087782,0.13582820239203638,0.03968397127814495,0.0873027,-0.007036624,0.12970638,0.0378954,False,True,HOV,-0.018408149898266377
dropout,1276,6.384999999999886,-1.299593279481058,0.37347231013811855,1.0646811174748305,-0.009353817318802209,0.0013845814335279477,0.004756758634647668,-1.299593279481058,0.37347231013811855,1.0646811174748305,-0.009353817318802209,0.0013845814335279477,0.004756758634647668,0.0002281472566209245,-0.0013702889019210872,-0.010666573255310566,0.00020149053675149592,0.17437697071334313,-0.003622615288745758,-1.2996314793662804,0.378459440316966,1.0469614375673084,-3.81998852223564e-05,0.004987130178847443,-0.0177196799075221,0.018408149898266377,0.25699594712868035,-0.006714165284751926,0.1275005251346358,0.04000983381327565,0.089048594,-0.0064115557,0.121754035,0.038206577,False,True,HOV,-0.018447959235667676
dropout,1277,6.389999999999886,-1.2996880978739185,0.37348597939142786,1.0647262533763056,-0.009510413941746173,0.0013608582478660824,0.004517256396272132,-1.2996880978739185,0.37348597939142786,1.0647262533763056,-0.009510413941746173,0.0013608582478660824,0.004517256396272132,0.0003484590430511917,0.0006832808702096037,-0.010611850148474712,0.011802715014166305,0.21616246943750367,0.008417324123902847,-1.2996314793662804,0.378459440316966,1.0469614375673084,5.6618507638050986e-05,0.004973460925538131,-0.017764815808997136,0.018447959235667676,0.2570207181028488,-0.007910706465907563,0.11367417233666616,0.03981747101130342,0.08927405,-0.0075541683,0.10855084,0.038022883,False,True,HOV,-0.018487090801338396
dropout,1278,6.394999999999886,-1.2997830787759448,0.37349933672244434,1.064770056723423,-0.00947637358965631,0.001326233829001059,0.004273910236803401,-1.2997830787759448,0.37349933672244434,1.064770056723423,-0.00947637358965631,0.001326233829001059,0.004273910236803401,0.0003011968136714174,0.0030220530350711333,-0.010379535863916252,-0.00910822395303131,0.23671266346695607,0.027501573684743538,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00015159940966436025,0.004960103594521648,-0.017808619156114647,0.018487090801338396,0.2570470567630398,-0.007856374792704408,0.09522555141397523,0.038914162712729364,0.08951377,-0.0075022853,0.0909337,0.03716029,False,True,HOV,-0.018529185339226168
dropout,1279,6.399999999999886,-1.299876041392962,0.3735123129553124,1.06481632008213,-0.009216672966227843,0.0012886218717785892,0.0047967975004058324,-1.299876041392962,0.3735123129553124,1.06481632008213,-0.009216672966227843,0.0012886218717785892,0.0047967975004058324,0.0001799623139686633,0.005347710559615264,-0.009971500063041143,-0.01567663805779264,0.23153024519447693,0.04601722227327017,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0002445620266815496,0.004947127361653592,-0.01785488251482148,0.018529185339226168,0.2568716470730986,-0.007200578343757985,0.07409807872690487,0.03730694825938653,0.087917276,-0.006876046,0.070758455,0.03562551,False,True,HOV,-0.018578178111344674
dropout,1280,6.404999999999886,-1.2999646734577497,0.3735249702939915,1.064869220490569,-0.008726423992367402,0.0012592122757566228,0.00544917288674359,-1.2999646734577497,0.3735249702939915,1.064869220490569,-0.008726423992367402,0.0012592122757566228,0.00544917288674359,-4.437906640001662e-05,0.007653648557975974,-0.0093503026282137,-0.016519795494631326,0.23353091518617283,0.06683141837450567,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0003331940914692577,0.00493447002297448,-0.017907782923260562,0.018578178111344674,0.256659277030261,-0.005572327398443681,0.050270170118265886,0.03484553427664729,0.085984394,-0.005321181,0.04800448,0.033275034,False,True,HOV,-0.018628865564462048
dropout,1281,6.409999999999886,-1.3000467421644422,0.37353748492246724,1.0649235238637782,-0.008014635857255505,0.0012500536255469115,0.005433862357709716,-1.3000467421644422,0.37353748492246724,1.0649235238637782,-0.008014635857255505,0.0012500536255469115,0.005433862357709716,-5.798711520078521e-05,0.010141340564587948,-0.008607027469293232,0.00426992998109795,0.2543984088418342,0.0769174104731252,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00041526279816173073,0.004921955394498745,-0.01796208629646978,0.018628865564462048,0.2566210062077755,-0.005353440482559755,0.022222572195281565,0.03189395120963866,0.08563607,-0.005112159,0.021220993,0.03045648,False,True,HOV,-0.018674099315841377
dropout,1282,6.4149999999998855,-1.3001199815386162,0.373549958007339,1.0649719993113793,-0.007075260988475088,0.0012458743789951873,0.004443734354883517,-1.3001199815386162,0.373549958007339,1.0649719993113793,-0.007075260988475088,0.0012458743789951873,0.004443734354883517,0.00039162480095203964,0.012714856351399871,-0.00781772241286315,0.061019074023058034,0.25970686612077987,0.07849914835034648,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0004885021723357585,0.004909482309627011,-0.018010561744070896,0.018674099315841377,0.2568405221453476,-0.008767470040652562,-0.009371640454182446,0.02875627528995049,0.087634,-0.008372317,-0.008949257,0.02746022,False,True,HOV,-0.018701065787568836
dropout,1283,6.419999999999885,-1.3001820838473266,0.37356219299910476,1.0650014948012567,-0.0059014149444411475,0.0012109978174866722,0.0024439517969349137,-1.3001820838473266,0.37356219299910476,1.0650014948012567,-0.0059014149444411475,0.0012109978174866722,0.0024439517969349137,0.0014553919046265194,0.014719687780785305,-0.007046489256608264,0.12087424700618908,0.16988011335625347,0.07630858279345869,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0005506044810461574,0.004897247317861231,-0.018040057233948303,0.018701065787568836,0.2573329290142337,-0.017475290048832845,-0.03937905932814868,0.02568895888807246,0.09211563,-0.016687673,-0.03760423,0.024531148,False,True,HOV,-0.018707255386509674
dropout,1284,6.424999999999885,-1.3002308321500216,0.3735734538546946,1.0650094102132102,-0.004519016964121448,0.0010880107329698588,0.0002647563875097555,-1.3002308321500216,0.3735734538546946,1.0650094102132102,-0.004519016964121448,0.0010880107329698588,0.0002647563875097555,0.0028637125638907605,0.01540443484477938,-0.006306529298964197,0.1372967306394945,0.03961618296602312,0.0731850990162614,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.000599352783741125,0.004885986462271397,-0.018047972645901744,0.018707255386509674,0.25788208410035024,-0.030038320469221207,-0.061484814685340394,0.022744885380743606,0.09711377,-0.028684484,-0.058713675,0.021719765,False,True,HOV,-0.018694955727383812
dropout,1285,6.429999999999885,-1.3002649425924049,0.37358250996115017,1.0649979462176684,-0.0030380621205266783,0.0008336776097431153,-0.0015638560620583716,-1.3002649425924049,0.37358250996115017,1.0649979462176684,-0.0030380621205266783,0.0008336776097431153,-0.0015638560620583716,0.004034603359549885,0.015030240381593188,-0.005585598838396949,0.09433427002675533,-0.05745132984555144,0.07206040141099991,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0006334632261244533,0.004876930355815823,-0.018036508650359995,0.018694955727383812,0.25834826421941226,-0.042348721140329205,-0.07643692615255093,0.019875127535570605,0.10135671,-0.04044005,-0.072991885,0.018979348,False,True,HOV,-0.018672870975041382
dropout,1286,6.434999999999885,-1.3002841907896954,0.3735880588240217,1.0649758684658543,-0.0015604553834654756,0.0004548631830410542,-0.002538221488022855,-1.3002841907896954,0.3735880588240217,1.0649758684658543,-0.0015604553834654756,0.0004548631830410542,-0.002538221488022855,0.004468634829236768,0.013886122010155719,-0.004856186970588324,0.028036259667481463,-0.1279815350673445,0.07382688455715161,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0006527114234149423,0.0048713814929443044,-0.01801443089854593,0.018672870975041382,0.2585956529091772,-0.05034013031039365,-0.0852942127653902,0.016969620531762576,0.10360832,-0.048071284,-0.08144997,0.016204795,False,True,HOV,-0.01864221907365641
dropout,1287,6.439999999999885,-1.3002893471657055,0.3735893580571727,1.0649442582785185,-0.00017773136318224576,1.9381819247426906e-05,-0.0033492453976736326,-1.3002893471657055,0.3735893580571727,1.0649442582785185,-0.00017773136318224576,1.9381819247426906e-05,-0.0033492453976736326,0.004315297381042321,0.012481493187704668,-0.004112452083362522,-0.0241069661189338,-0.13638031205734008,0.07490324492938383,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0006578677994251159,0.004870082259793296,-0.017982820711210046,0.01864221907365641,0.2588046365022899,-0.05438650553173871,-0.09099819828752882,0.014004962113067773,0.105510384,-0.051935285,-0.08689688,0.013373754,False,True,HOV,-0.01861111192811513
dropout,1288,6.444999999999885,-1.300281610908745,0.37358627595983007,1.0649114538716649,0.0010794788674406404,-0.000415345962535279,-0.003248136664306652,-1.300281610908745,0.37358627595983007,1.0649114538716649,0.0010794788674406404,-0.000415345962535279,-0.003248136664306652,0.0038563663986241592,0.011080593492978939,-0.0033545769284935674,-0.05804253856299004,-0.14697940669112838,0.07690404118790797,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.000650131542464516,0.004873164357135917,-0.017950016304356442,0.01861111192811513,0.25877541301995177,-0.05603864521257581,-0.095275174058561,0.01098184793591319,0.105244406,-0.053512964,-0.09098109,0.010486892,False,True,HOV,-0.01858189546230636
dropout,1289,6.449999999999885,-1.3002623220497873,0.3735791179447134,1.0648799009507472,0.0021995794204148836,-0.0008110067003255356,-0.003143604016533147,-1.3002623220497873,0.3735791179447134,1.0648799009507472,0.0021995794204148836,-0.0008110067003255356,-0.003143604016533147,0.0027676587216168623,0.009382766528654786,-0.0025907521253017126,-0.11715513674719497,-0.18029086909300462,0.07653678808773896,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0006308426835068826,0.00488032237225261,-0.017918463383438832,0.01858189546230636,0.2587447565394903,-0.05222656045472518,-0.09556562881140575,0.007933025603459024,0.10496538,-0.049872693,-0.09125845,0.007575481,False,True,HOV,-0.01854407835747879
dropout,1290,6.454999999999885,-1.3002331201036408,0.3735687095180421,1.0648388429384443,0.0031453509605214158,-0.0011077940759569842,-0.0044626294675529305,-1.3002331201036408,0.3735687095180421,1.0648388429384443,0.0031453509605214158,-0.0011077940759569842,-0.0044626294675529305,0.0017586710718898622,0.006973685068553122,-0.0018362972675004358,-0.08713007934516488,-0.2631697819348565,0.07579754377467093,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0006016407373603538,0.004890730798923881,-0.017877405371135913,0.01854407835747879,0.2590911155004134,-0.047885818672235625,-0.08808437838508587,0.004919796915422669,0.10811777,-0.04572759,-0.08411439,0.00469806,False,True,HOV,-0.01849590753716392
dropout,1291,6.4599999999998845,-1.3001960036789586,0.3735561469104213,1.0647866338269025,0.0038781166586876387,-0.0012983945268916716,-0.0055903231890915665,-1.3001960036789586,0.3735561469104213,1.0647866338269025,0.0038781166586876387,-0.0012983945268916716,-0.0055903231890915665,0.0013267747232757316,0.0036514319461084547,-0.001091087807230108,-0.028889710016556373,-0.3479487682360895,0.07425931579677295,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0005645243126781718,0.004903293406544662,-0.01782519625959411,0.01849590753716392,0.2593924964603878,-0.04689638444893389,-0.0707264211203291,0.0019416867938594324,0.11086079,-0.044782747,-0.06753876,0.0018541743,False,True,HOV,-0.018432270189786073
dropout,1292,6.464999999999884,-1.3001538094445106,0.37354215157042714,1.0647180145747672,0.004305260919290416,-0.0014309038331082426,-0.007258664693551271,-1.3001538094445106,0.37354215157042714,1.0647180145747672,0.004305260919290416,-0.0014309038331082426,-0.007258664693551271,0.0017645686554487684,0.00017267121763939628,-0.00034704245204855927,0.05292605727696857,-0.3463079764729981,0.07503733734651347,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0005223300782302154,0.00491728874653885,-0.017756577007458807,0.018432270189786073,0.2598429209818057,-0.052181424690154334,-0.04839327282380229,-0.0010336270207366412,0.11496033,-0.04982959,-0.04621217,-0.000987041,False,True,HOV,-0.01834942572495392
dropout,1293,6.469999999999884,-1.3001098741081687,0.373526723080867,1.0646289462647798,0.004395284390263776,-0.0015844479347785995,-0.00940106073766359,-1.3001098741081687,0.373526723080867,1.0646289462647798,0.004395284390263776,-0.0015844479347785995,-0.00940106073766359,0.002442349447373829,-0.0026509852252118563,0.000426843034529892,0.07300148409040516,-0.25853121713685234,0.0792101002009838,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00047839474188826614,0.004932717236099005,-0.017667508697471357,0.01834942572495392,0.26042680821539127,-0.059665702142637264,-0.02717102342065355,-0.004130236074636771,0.12027457,-0.05697655,-0.025946416,-0.003944085,False,True,HOV,-0.018253578003545545
dropout,1294,6.474999999999884,-1.300067292628689,0.37350930626113765,1.0645255871214758,0.004191438033712009,-0.001800116702015311,-0.010578556654035436,-1.300067292628689,0.37350930626113765,1.0645255871214758,0.004191438033712009,-0.001800116702015311,-0.010578556654035436,0.0030668135441155983,-0.004606161520014736,0.0011869522092861802,0.053938433133471526,-0.16650867234539124,0.07589653125007054,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00043581326240849094,0.004950134055828337,-0.017564149554167408,0.018253578003545545,0.26076468467303915,-0.06749833925093335,-0.009278586999867246,-0.007173640154185139,0.123349756,-0.064456165,-0.008860398,-0.006850322,False,True,HOV,-0.01815250561541617
dropout,1295,6.479999999999884,-1.3000284076348714,0.373489218677647,1.0644157437673083,0.0037741656248723035,-0.0020825776079914393,-0.011145876328179776,-1.3000284076348714,0.373489218677647,1.0644157437673083,0.0037741656248723035,-0.0020825776079914393,-0.011145876328179776,0.002684775460178572,-0.005267189627550584,0.001894589806694454,-0.07962477824554393,-0.03002686713168855,0.06971814603691687,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0003969282685909459,0.0049702216393189835,-0.01745430619999988,0.01815250561541617,0.2609458763950839,-0.06810294163333089,0.0009046453691879492,-0.01000892701833497,0.124998875,-0.06503352,0.0008638727,-0.009557821,False,True,HOV,-0.018045061973585106
dropout,1296,6.484999999999884,-1.299994492775929,0.37346626742583305,1.064298124314614,0.0032617892725985372,-0.002359348640742763,-0.012009184465754566,-1.299994492775929,0.37346626742583305,1.064298124314614,0.0032617892725985372,-0.002359348640742763,-0.012009184465754566,0.0005833671538782822,-0.004570426236803531,0.0025343326263670874,-0.2532243018453149,0.10560711248637682,0.06306661120705158,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00036301340964861595,0.004993172891132935,-0.017336686747305485,0.018045061973585106,0.2612081957177715,-0.05488082161619186,0.0014224156070509896,-0.012574234128591422,0.12738638,-0.052407324,0.0013583069,-0.012007509,False,True,HOV,-0.01792733205267779
dropout,1297,6.489999999999884,-1.2999655014017788,0.3734416684586215,1.0641689832779662,0.0027860726138887928,-0.0024730686654452277,-0.013057445020478758,-1.2999655014017788,0.3734416684586215,1.0641689832779662,0.0027860726138887928,-0.0024730686654452277,-0.013057445020478758,-0.0030069809269470927,-0.0027339377788482703,0.0031580221241168933,-0.38586658063393775,0.20174869190910424,0.06253028758431119,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0003340220354983714,0.005017771858344511,-0.017207545710657746,0.01792733205267779,0.2615242855411609,-0.027739496369020088,-0.007602355565714126,-0.015076887174900938,0.13026327,-0.026489267,-0.007259715,-0.014397367,False,True,HOV,-0.017812388167651124
dropout,1298,6.494999999999884,-1.2999402115331091,0.37341824326680684,1.0640427779416968,0.0024599845222051052,-0.002267329952701122,-0.012515724020294898,-1.2999402115331091,0.37341824326680684,1.0640427779416968,0.0024599845222051052,-0.002267329952701122,-0.012515724020294898,-0.006996219689283193,-0.0004803333373372005,0.00379359032367533,-0.3880993922480017,0.22471348134798402,0.06446270727314644,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00030873216682869575,0.005041197050159152,-0.017081340374388354,0.017812388167651124,0.26142293726190663,0.006529648405451154,-0.021791230779238904,-0.017628643948943874,0.12934084,0.006235355,-0.020809093,-0.016834116,False,True,HOV,-0.01770390300870838
dropout,1299,6.499999999999884,-1.2999165813267772,0.3733998380040484,1.0639245541161326,0.00234918414290657,-0.0016664246894176585,-0.011618513966779473,-1.2999165813267772,0.3733998380040484,1.0639245541161326,0.00234918414290657,-0.0016664246894176585,-0.011618513966779473,-0.00975528395753127,0.0019381144023862603,0.004381743845084378,-0.23077913861950783,0.24587594748502273,0.058960605286638074,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00028510196049680303,0.005059602312917577,-0.01696311654882421,0.01770390300870838,0.2612250236564476,0.035836769004297456,-0.03995993089056441,-0.019992212394192774,0.12753953,0.034221593,-0.038158923,-0.019091157,False,True,HOV,-0.017604836432813173
dropout,1300,6.5049999999998835,-1.2998923215025586,0.373389908267115,1.063818545029788,0.002472077101664298,-0.0007481411277741003,-0.010124147066062818,-1.2998923215025586,0.373389908267115,1.063818545029788,0.002472077101664298,-0.0007481411277741003,-0.010124147066062818,-0.010708777151033803,0.004484322415930331,0.0048483389072603135,-0.058495640095973134,0.2507216574881455,0.04613229569399482,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.0002608421362781943,0.005069532049851,-0.01685710746247948,0.017604836432813173,0.26086534796354344,0.05463921477631835,-0.062060428535691346,-0.02187071349016467,0.12426595,0.052176606,-0.059263345,-0.020884993,False,True,HOV,-0.01751873119123463
dropout,1301,6.509999999999883,-1.2998649514025367,0.3733903108210183,1.0637291255269627,0.0028463508607673425,0.00030856044401881427,-0.008478239838018662,-1.2998649514025367,0.3733903108210183,1.0637291255269627,0.0028463508607673425,0.00030856044401881427,-0.008478239838018662,-0.010152131853833509,0.006659884769863548,0.005183304205658743,0.0899068486636512,0.20212672429719622,0.031260509957372534,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00023347203625623258,0.005069129495947677,-0.01676768795965433,0.01751873119123463,0.26045856437392845,0.06311271681712602,-0.08432853150975161,-0.023223532944272533,0.120563604,0.060268205,-0.08052781,-0.022176841,False,True,HOV,-0.017445247857948702
dropout,1302,6.514999999999883,-1.299832101302474,0.37340122505222195,1.0636560738915741,0.003448035278852897,0.0013449264079180272,-0.006901725339847366,-1.299832101302474,0.37340122505222195,1.0636560738915741,0.003448035278852897,0.0013449264079180272,-0.006901725339847366,-0.008549589582119238,0.008076271708932999,0.005336952499778928,0.1784944640450813,0.12102787230587098,0.012132796593977348,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00020062193619363455,0.005058215264744037,-0.01669463632426571,0.017445247857948702,0.2600625939401063,0.06302741414174631,-0.10336326411153933,-0.02385146850200272,0.116959676,0.060186747,-0.09870464,-0.022776475,False,True,HOV,-0.01737858876834543
dropout,1303,6.519999999999883,-1.2997920249144819,0.3734214639051396,1.063592984890997,0.004203104603127908,0.002234249007536438,-0.006237658784497474,-1.2997920249144819,0.3734214639051396,1.063592984890997,0.004203104603127908,0.002234249007536438,-0.006237658784497474,-0.006666121980658927,0.008514456783071169,0.005309401998326711,0.19078712695122754,0.016356076175475954,-0.0072895867228740035,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.00016054554820144062,0.005037976411826406,-0.016631547323688656,0.01737858876834543,0.25990102997922737,0.058950518376086114,-0.11649934339811431,-0.02375454000118967,0.11548921,0.0562936,-0.11124868,-0.022683915,False,True,HOV,-0.01731450981475744
dropout,1304,6.524999999999883,-1.2997438327810773,0.37344920351276123,1.063534824487347,0.005026454391005163,0.00293853736928204,-0.005605384069536206,-1.2997438327810773,0.37344920351276123,1.063534824487347,0.005026454391005163,0.00293853736928204,-0.005605384069536206,-0.004951115150859618,0.007516562311893047,0.005092162519892011,0.15880361516857816,-0.13175521912392962,-0.027223952504702647,-1.2996314793662804,0.378459440316966,1.0469614375673084,0.000112353414796873,0.00501023680420476,-0.016573386920038624,0.01731450981475744,0.2597456101161818,0.05401111725700464,-0.11902362733438553,-0.0228983124937506,0.114074655,0.05157682,-0.11365919,-0.021866277,False,True,HOV,-0.017253169409111244
dropout,1305,6.529999999999883,-1.2996877997906962,0.3734826147971087,1.0634811194775082,0.00578371525564829,0.0034614718212462744,-0.005419362992128174,-1.2996877997906962,0.3734826147971087,1.0634811194775082,0.00578371525564829,0.0034614718212462744,-0.005419362992128174,-0.0038956051717315377,0.005375039734192657,0.004690226669575401,0.08930849316265295,-0.2409965636656972,-0.045470269387131806,-1.2996314793662804,0.378459440316966,1.0469614375673084,5.632042441572338e-05,0.004976825519857286,-0.016519681910199813,0.017253169409111244,0.2597050437542407,0.05218639696559266,-0.11162075343491,-0.021302294659158096,0.113705434,0.049834337,-0.106589966,-0.020342194,False,True,HOV,-0.01718322226132396
